index,sentence,year,label,orig_index
981,What implications do these results have for our broader understanding and for the practice of monetary policy?,2022,2,952
413,"In contrast, in cases in which variations in the demand for reserves or in external factors affecting reserve supply appear likely to be temporary, the Desk typically prefers to conduct open-market operations through short-term or long-term repurchase agreements, known as repos.",2007,2,401
15,"A few participants expressed less confidence in this outlook for inflation and commented that inflation had averaged less than 2 percent over the past several years even as resource utilization had increased, or pointed to downward pressures from global or technology-related factors that could continue to suppress inflation.",2020,0,15
248,"Financial markets are the channel through which our policy affects the economy, and asset prices contain valuable information about investors' expectations for the course of policy, economic activity, and inflation, as well as about the risks around those expectations.",2005,2,243
518,Market-based measures of inflation compensation remained low,2013,0,492
335,"In general, participants viewed recent consumer price developments as consistent with their expectation that inflation was on a trajectory to achieve the Committee's symmetric 2 percent objective on a sustained basis.",1999,2,320
541,"Many potential inflation targeters ask, ""Why not zero?""",1999,2,523
228,"So, you know, I can’t—all I can tell you is, we’ll be looking at weak global growth.",2014,0,223
76,"An environment involving such interest rates could have adverse repercussions on the functioning of some sectors of the money market, but the members agreed that the potential extent of such disruptions would not be sufficient to prevent the Committee from taking advantage of the full scope of conventional easing of the federal funds rate, should that become necessary.",2002,0,76
816,"The result could be cross-border spillovers from the increase in U.S. domestic demand, reducing the effect on U.S. real activity and inflation and potentially contributing to external imbalances.",2020,2,793
246,The central tendency of the unemployment rate projections is slightly lower than in the March projections and now stands at 6.0 to 6.1 percent at the end of this year.,2012,0,241
1088,"While more moderate growth in consumer spending for durable goods seemed likely after an extended period of robust expansion, these favorable factors suggested that the risks of a different outcome were tilted in the direction of faster-than-projected expansion.",2002,1,1028
19,"And in so far as that will affect monetary policy, of course we will have to factor those policies along with many other things, including the global environment and oil prices and other matters.",2013,2,19
276,"However, the deficit was up appreciably from its average for the first quarter, with the value of imports increasing substantially more than the value of exports.",1998,1,265
886,"This is the scenario from which we draw the lesson that timely, typically preemptive, policy restraint to avoid the excesses of a boom results in longer expansions and avoids unnecessary fluctuations in both output and inflation.",2020,1,859
35,"Advances in productivity had boosted profit margins, and high margins were helpful in that they could absorb some portion of any cost increases for a time.",2015,2,35
654,"Over the medium term, participants expected strong growth in employment, driven by continued progress on vaccinations and an associated rebound of economic activity and of consumer and business confidence, as well as accommodative fiscal and monetary policy.",2012,0,620
731,That's why I said that flexibility is also an important characteristic of monetary policy during a time of financial turmoil.,2005,0,709
906,Three Asset-Price-Bust Episodes Let us first examine the U.K. recession of 1974.,2007,2,879
637,Our goal of price stability was achieved by most analysts' definition by mid-2003.,2002,0,616
193,"So I, you know, I’m—I feel quite comfortable that we can—in particular, that we can raise interest rates at the appropriate time, even if the balance sheet remains large for an extended period.",2020,1,188
762,"The changes to the policy statement that we made over the past few FOMC meetings bring our policy guidance in line with the new framework outlined in the revised Statement on Longer-Run Goals and Monetary Policy Strategy that the Committee approved last August.4 In our new framework, we acknowledge that policy decisions going forward will be based on the FOMC's estimates of ""shortfalls [emphasis added] of employment from its maximum level""â€”not ""deviations.""",2005,0,740
1029,"These participants stated that, in such circumstances, a major challenge facing policymakers—especially in the presence of the effective lower bound on the federal funds rate—was to maintain a policy stance sufficiently accommodative to keep average inflation at 2 percent and thereby bolster the credibility of the Committee's new policy framework, facilitating the achievement of both maximum employment and price stability.",2007,0,971
160,It will include all data relevant to our dual mandate of stable prices and maximum employment.,2020,2,155
490,"M2 growth picked up appreciably during December and January, evidently reflecting extra demands for liquidity and safety during the century-date-change period.",2008,0,469
1009,The unwinding in the early months of 1997 of special factors that had boosted net exports in the fourth quarter of 1996 was offsetting some of the effects on production of the persisting strength in domestic demand.,2012,2,951
566,"More recently, with inflation under control, overheating has shown up in the form of financial excess.",2002,1,548
112,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.",2021,2,109
522,Japan enjoyed effective price stability through most of the 1980s.,2004,2,505
230,That is a positive for growth.,2016,2,225
1014,"The vote encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that growth in economic activity has picked up recently, after having slowed sharply during the winter in part because of adverse weather conditions.",2001,2,956
792,The guidance indicates an expectation that it will be appropriate to maintain the current target range of the federal funds rate until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,1997,2,769
724,"still outpace that of potential over this period, leading to a decline in the unemployment rate to historically low levels, as monetary policy was assumed to remain highly accommodative.",2008,0,686
358,"In the Committee's discussion of current and prospective economic developments, members referred to the widespread statistical and anecdotal evidence that the surprising strength in economic activity over the closing months of 1996 was persisting in 1997.",1997,1,343
136,"In addition, the median estimate of the longer-run normal unemployment rate moved down a tenth to 4.6 percent.",2022,1,131
832,"Taken together, these actions should maintain downward pressure on longer-term interest rates, support mortgage markets, and help to make broader financial conditions more accommodative.",2000,0,783
399,"In their discussion of prices, participants indicated that data over the intermeeting period, including measures of inflation expectations, suggested that underlying inflation was not in the process of moving higher.",2021,2,383
830,"The strong support from monetary policy, together with fiscal stimulus, should turn the K-shaped recovery into a broad-based and inclusive recovery that delivers full employment, as Mike McCracken would have wished.",2001,0,807
43,And we’d like to see that in the form of a series of declining monthly inflation readings—that’s what we’re looking for.,2017,1,43
365,"In the circumstances, most members endorsed a proposal to delete as no longer necessary the previous summary statement relating to the risks to growth and inflation taken together.",1996,2,350
307,"What I’m telling you is that the stance of monetary policy we have today, we believe, is appropriate.",2017,2,300
595,"Much of the current spending for equipment and software reportedly represented replacement demand largely associated with the short useful lives of various types of equipment, and there appeared to be little spending that would entail capital deepening.",2006,2,565
405,"In their review of the outlook for prices, members noted that incoming data over the intermeeting period had shown a slowing in core inflation from the high levels posted earlier in the year, consistent with the Committee's view that a portion of the earlier increase had reflected transitory factors.",2020,2,389
732,Recent data pointed to little change in underlying inflation trends.,2008,2,693
202,"Financing conditions in capital markets remained broadly accommodative, supported by low interest rates and high equity valuations.",2014,0,193
459,"In the productivity boom that followed World War I, a chief technological innovation was the spread of electrification to the factory floor.",2021,2,445
142,But I have seen little direct evidence on the extent to which globalization may have boosted aggregate productivity growth in the United States in recent years.,2022,2,140
578,"Moreover, when some measures of inflation were close to 1 percent in 2003, the Federal Open Market Committee's official statements specifically noted that any further substantial decline in inflation would be unwelcome, mainly because of the risk that a falling price level (which has not occurred since the Great Depression) could cause a significant disruption to economic activity and employment.",2021,0,560
856,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,807
879,"This effort culminated in 1943 with the publication of Banking and Monetary Statistics, which included annual figures on demand and time deposits from 1892 and on currency from 1860.",2003,2,852
32,"Accordingly, in the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the Committee decided that a slightly higher federal funds rate might be acceptable or a somewhat lower federal funds rate would be acceptable during the intermeeting period.",2022,2,32
880,"This equation relates inflation to, among other factors, lagged inflation, resource utilization, and movements in the relative price of imports excluding energy, semiconductors, and computers.",2003,2,853
1000,"The steepening of the yield curve was due mostly to sharply lower short- and intermediate-term forward rates, consistent with investors' apparently more pessimistic outlook for economic growth.",2005,0,943
1114,they differed to some extent regarding the prospects for further increases in inflation.,2015,2,1053
930,"To see this, suppose that a speculative bubble has emerged and that a central bank, operating under a conventional strategy, has raised interest rates to keep the projected output gap closed and expected inflation at its desired level before the bubble bursts.",2003,1,902
294,"For inflation, we can use the 12-month change in core PCE prices, a measure of the current underlying rate of inflation.",2004,2,286
251,"The housing sector has fully recovered from the downturn, supported in part by low mortgage interest rates.",2021,0,246
146,"But because the United States has run persistent and sizable primary trade deficits since 1990, the net external debt is now 25 percent of GDP and rising sharply.",2022,1,144
475,"Indeed, an oft-quoted quip by economist Robert Solow held that, as of the late 1980s, ""computers are everywhere except in the productivity statistics.""",2006,2,460
484,"Indeed, scattered evidence dating back to ancient Rome and before reflects the same order of interest rate magnitude, not a one percent interest rate nor 200 percent.",2005,2,468
731,Recent data on core consumer prices led the staff to mark down slightly its forecast for core PCE inflation.,2008,0,692
268,"However, reports from business contacts in several Districts indicated that employers in labor markets in which demand was high or in which workers in some occupations were in short supply were raising wages noticeably to compete for workers and limit turnover.",2000,1,259
635,"Other economies, such as Argentina and Hong Kong, have fixed their exchange rates essentially through currency boards.",2002,2,614
568,"More subtly, my conclusion that the effects on inflation of transitory changes in commodity prices or in the value of the dollar tend to dissipate in the longer run depends on the assumption that the public's inflation expectations are well anchored.",2002,2,550
647,another indicated that the Committee could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon.,1999,0,614
201,Consider our estimates of real economic activity.,2019,2,199
176,"Now, we’ve long expected, as most analysts have, to see some slowing in Chinese growth over time as they rebalance their economy.",2021,0,171
393,"In their discussion of forward guidance about the target federal funds rate, a few members suggested that lowering the unemployment threshold to 6 percent could effectively convey the Committee's intention to keep the target federal funds rate low for an extended period.",2021,0,377
252,"First, insofar as recent productivity growth is concerned, I have a serious question about the quality of the data that we employ to measure output in today's economy.",2005,2,247
271,"However, some others emphasized that deferring the decision until later in the year would permit additional time to assess the outlook for economic activity and inflation.",2008,2,262
84,"As Chair Powell indicated in his Jackson Hole remarks, we think of our new framework as an evolution from ""flexible inflation targeting"" to a ""flexible form of average inflation targeting.",2022,1,83
298,"In July, the range for M3 had been raised by two percentage points to reflect developments that seemed to be fostering a return to the historical pattern of somewhat faster growth in M3 than in M2.",2006,0,284
752,Setting the interest rate paid on required and excess reserve balances 15 basis points below the top of the target range for the federal funds rate was intended to foster trading in the federal funds market at rates well within the FOMC's target range.,2018,2,712
149,"Consumer credit continued to increase at a steady pace, with similar growth rates across credit card, automobile, and student loans.",2006,1,146
1093,"While prices in equity markets had turned up from their recent lows, the cumulative losses in financial wealth incurred since early 2000 clearly were having an adverse impact on expenditures by households and the higher cost of equity capital was inhibiting business investment.",2004,0,1033
237,The American economy is very strong and well positioned to handle tighter monetary policy.,2016,1,232
415,"In contrast, the rise in oil prices during the 1970s was probably seen at the time as largely reflecting a permanent shift in global demand/supply balances.",2022,1,403
767,"The current global environment highlights the importance of having strong analytic and empirical foundations to understand financial stability considerations for monetary policy, and the research presented today will help strengthen those foundations.1 The global environment of high inflation and rising interest rates highlights the importance of paying attention to financial stability considerations for monetary policy.",2004,1,745
83,"Any of these factors might imply that the equilibrium rate relevant for policy returns more quickly to, or even moves above, its long-run level as fewer forces weigh on aggregate demand.",2022,2,82
625,One measure of the decline in recent years of the marginal cost of additions to oil availability is the downdrift in the prices of the most distant contracts for future delivery of Light Sweet crude oil.,2020,2,605
705,"Still, if aggregate demand and potential aggregate supply follow the paths that I outlined earlier, the slack in resource utilization should diminish, unit labor costs should begin to move higher, and the underlying rate of inflation should stabilize.",2006,2,684
129,"Because his econometric analysis of the available data indicated that money demand was more stable than aggregate demand, Bill formulated a simple rule that adjusted the money growth rate in response to the observed unemployment rate.",2003,1,128
739,"Regarding the economic outlook, most participants agreed that economic growth was likely to remain moderate over coming quarters and then pick up gradually.",2007,2,699
611,"Nonetheless, the Committee judged that some inflation risks remained.",2021,1,580
1118,"With sales contracting and inventory imbalances still substantial, the manufacturing sector continued its sharp slide, and aggregate employment plunged.",2007,0,1056
994,The staff's forecast for core PCE price inflation this year was revised down a little in response to recent data.,2021,0,937
299,"For the United States, for example, the figure highlights the long run-up and subsequent fall in asset prices before the 2001 recession.",2020,2,291
1123,"With the restraint from fiscal policy assumed to increase next year, the staff projected that increases in real GDP would not significantly exceed the growth rate of potential output in 2013.",2003,2,1061
949,Ultimately inflation is determined by the policy actions of the central bank.,2000,2,920
746,"The Federal Reserve then sets its policy to achieve the broad objectives assigned to it, specifically, price stability and full employment.",2020,1,724
1050,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial developments.",2004,2,990
99,"As its name implies, this rule does not prescribe a particular level of the federal funds rate at a given time but rather how the existing rate should change from quarter to quarter based on two gaps--the difference between inflation and its desired level as well as the difference between the unemployment rate and its longer-run normal level.20 In contrast to the other two rules, the change rule does not take a stand on the value of the longer-run neutral level of the real federal funds rate, thus avoiding a potential source of error.",2022,2,98
180,"On the other hand, by that metric, the, the September 16, 2020 unemployment rate would have been in the—in the 20s in, in April.",2021,2,175
91,"growth in the far larger part of the services economy, which has led to low unemployment, good job creation, rising wages, that’s kind of the two big pieces of it that you see.",2014,1,88
820,"The second is intermediate-term need for reserve expansion and contraction, arising, for example, from seasonal changes in the demand for currency and reserves.",2020,2,797
616,"Of the 1,700 Washington employees, roughly 250 are Ph.D. economists, the majority of whom support the Board's monetary policy responsibilities.",2002,2,596
931,success was fairly uniform across both the inflation-targeting and nontargeting countries.,2007,2,903
37,"And the maximum level of employment that’s consistent with price stability evolves over time within a—within a business cycle and over a longer period, in part reflecting [the] evolution of the factors that affect labor supply, including those related to the pandemic.",2022,2,37
255,"However, in the view of at least some members, recent developments had reduced the unwelcome prospect of substantial additional disinflation.",2014,2,246
705,"Particularly in light of persistent low readings on inflation and from indicators of inflation expectations along with the risks to the U. S. outlook associated with global economic developments, he noted that a policy rate reduction at the current meeting would help re-center inflation and inflation expectations at levels consistent with the Committee's symmetric 2 percent inflation objective and simultaneously provide some insurance against unexpected developments that could slow U. S. economic growth.",2001,0,670
219,too pessimistic on job creation and the decline in the unemployment rate.,2017,0,216
322,"Greater rates of productivity growth in the United States, compared with still-subdued rates abroad, have apparently engendered comparable differences in risk-adjusted expected rates of return and hence in the demand for U.S.-based investment assets.",1999,0,313
896,"The expansion of M2 had declined substantially since late spring, apparently in part as a result of the widening opportunity costs of holding assets in M2 stemming from higher market interest rates and possibly also from slackening growth in household incomes.",2009,1,847
44,All members agreed that the statement to be released after the meeting should convey that inflation risks remained dominant and that consequently keeping policy unchanged at this meeting did not necessarily mark the end of the tightening cycle.,1997,1,44
408,"In any case, the real federal funds rate is now lower than prior to the easings, at the same time that the unemployment rate is lower and projected growth higher than it was prior to the easings.",2019,1,396
187,"Returning to monetary policy, we recognize that there has been a great deal of focus on today’s policy decision.",2012,2,182
866,"The July-August deficit in U. S. trade in goods and services was higher than its average in the second quarter, as further growth in imports exceeded the rise in exports.",2002,1,817
849,There is no evidence to date that a strong labor market is putting excessive cost-push pressure on price inflation.,2005,2,824
570,"in particular, core PCE price inflation had been quite stable on a twelve-month basis for some time.",2011,0,541
238,"Housing demand and consumer spending firmed toward the end of the year, but capital spending remained quite weak in an environment of substantial business uncertainty and pessimism.",2020,0,229
90,"As a policymaker, I can assure you that any model of inflation that did not take account of these effects, and how they might or might not affect ongoing rates of inflation, would have been of little practical use to the FOMC over the past few years.",2017,2,89
1076,"Weekly data for March, however, indicated that gasoline prices rose sharply.",2009,1,1016
20,"A major concern that I have about the bubble-popping strategy, however, is that attempts to bring down stock prices by a significant amount using monetary policy are likely to have highly deleterious and unwanted side effects on the broader economy.",1998,0,19
312,"In connection with the risks associated with an early start to policy normalization, many participants observed that a premature increase in rates might damp the apparent solid recovery in real activity and labor market conditions, undermining progress toward the Committee's objectives of maximum employment and 2 percent inflation.",2011,2,297
988,"The staff still expected that the pace of economic activity through 2011 would be sufficient to reduce the existing margins of economic slack,",1997,2,931
138,"Besley, Meads and Surico's contribution is to ask whether certain characteristics of the policymakers matter for how they vote on the monetary policy committee.",2000,2,136
198,Confirming that variations in growth rates of liquidity (especially unusual changes in liquidity growth that could be called excessive) systematically lead to wide swings in real asset prices requires further theoretical investigation and more empirical support.,2019,2,196
913,"Thus, reducing vacancies from an extremely high level to a lower (but still strong) level has a relatively limited effect on hiring and on unemployment.",2003,2,886
714,"Such second-round effects are likely to be quite limited as long as the rise in the relative price of energy does not lead to a rise in long-run inflation expectations, as has largely been the case in the recent period (figure 1).",2005,1,693
114,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.",2018,2,111
818,Sub-par expansion over the next few quarters was expected to foster an appreciable further easing of pressures on resources and some moderation in core consumer price inflation.,2002,0,773
301,"Fortunately, as we make monetary policy we have the advantage of several forecasts.",2008,2,293
278,"We are hopeful that Europe will take additional measures and do all that’s necessary to stabilize the situation and to provide the basis for an ongoing stable structure that—in which banks and sovereigns are both stabilized, in which there’s a program for growth, and in which fiscal arrangements are clear—are made much clearer.",2020,2,272
489,"M2 growth dropped in the second quarter and remained modest in July, consistent with moderating growth of nominal income and rising opportunity cost.",2008,1,468
833,"Tax rebates, declining energy prices, and widespread discounting of retail prices were cited as positive factors in support of consumer spending on a wide range of goods and services.",2000,2,784
283,"However, waiting was an acceptable alternative given the favorable economic news and the persisting uncertainties surrounding the relationship of output to prices.",2008,2,271
200,So let me start with the question pertaining to exchange rates.,2019,2,195
269,"For a variety of reasons, some emerging-market economies have resisted upward pressures on their exchange rates, even if that resistance requires buying large quantities of dollars to keep their currencies from appreciating.",2000,0,264
764,The combination of a commitment to condition liftoff on the sustained achievement of our employment and inflation objectives with yield curve caps targeted at the same horizon has the potential to work well in many circumstances.,2005,2,742
223,"He also judged that the policy step would do little to improve near-term growth prospects, given the ongoing structural adjustments and external challenges faced by the U. S. economy.",2010,2,214
732,The 5.4% unemployment rate in 1996 was the lowest annual rate since 1988 and before that since 1973.,2005,2,710
337,"In its March forecast, the staff's projection for real GDP growth over the medium term was somewhat higher than the one presented in January, mostly reflecting an improved outlook for economic activity abroad, a lower foreign exchange value for the dollar, and a higher projected path of equity prices.",1999,2,322
240,"Housing starts and the demand for new homes had declined further, house prices in many parts of the country were falling faster than they had towards the end of 2007, and inventories of unsold homes remained quite elevated.",1996,0,231
211,"Despite the prevalence and importance of committees in modern central banking, the role of committees in the formulation of policy has not attracted nearly as much academic attention as has the research on monetary policy rules.3 The literature on monetary policy rules stretches back to at least Adam Smith and includes important contributions from David Ricardo, Knut Wicksell, and Milton Friedman.More recently, John Taylor has moved the research agenda forward with his eponymous rule, and a large number of academic papers have been written examining the effectiveness and robustness of policy rules.4 In contrast, as noted, study of the role of committees in making monetary policy has been fairly light, notwithstanding the insightful work of Alan Blinder and others.5 Committees and rules may appear to be in opposition as approaches to policymaking.",1999,2,208
320,"In contrast, businesses cut production and employment substantially in recent months--likely reflecting, in part, inventory overhangs that persisted into the early part of the year--and fixed investment continued to contract.",2018,0,305
483,"Looking ahead, the projected slowing in the growth of final sales, including the effects of weak export markets, likely would reinforce business efforts to bring the growth of their inventories into better alignment with that of their sales, and such a development should contribute to the projected slowing in overall economic activity in coming quarters.",2004,0,462
67,"Although the near-term economic outlook is weak, the Committee anticipates that policy actions to stabilize financial markets and institutions, together with fiscal and monetary stimulus, will contribute to a gradual resumption of sustainable economic growth.",2018,0,67
87,"As a consequence of these higher real interest rates, the ratio of net worth to income for the average household is already lower than it was earlier this year.",2017,1,86
113,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.",2018,2,110
333,"In furtherance of these objectives, the Committee reaffirmed at its meeting in June the ranges it had established in February for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2017,2,318
524,"Just as in the earlier analysis of Ammer and Freeman, this analysis suggested that in all three countries the inflation targeting led to a drop in inflation and nominal interest rates.",2004,0,507
619,"Nonetheless, with fiscal policy assumed to be tighter next year than this year, the staff anticipated that real GDP growth would not materially exceed increases in potential output in 2013.",1996,2,587
62,"Although some members noted that a case could be made that the risks to inflation were now somewhat skewed to the upside and those to sustainable economic growth perhaps to the downside, the most likely outcome remained one of stable prices and sustainable growth, and the Committee agreed that it should retain a balanced assessment of risks conditional on appropriate policy.",2015,2,62
131,"If we—if we analyze inflation data and conclude that, clearly, transitory influences are holding down inflation, I do not want to say that we would respond to that.",2021,2,126
19,A main reason I expect this outcome is simply the fact that the very low inflation readings during last spring's deep economic contraction will drop from the usual calculation of 12-month price changes.,1998,0,18
273,"For example, Ang, Piazzesi, and Wei (2003) have used modern financial theory to construct a model of the Treasury yield curve that closely links the behavior of real GDP and a few key interest rates.",2004,2,268
247,Financial conditions continue to pose a downside risk to the outlook for growth.,2006,0,242
1017,"With the economy at full employment and inflation far above target, we should signal that we are moving back to neutral at a fast pace based on the performance of the economy, and a 50-basis point hike would help do that.",2022,1,985
114,"I don’t really think asset prices themselves represent a significant threat to financial stability, and that’s because households are in good shape financially than they have been.",2013,0,109
64,"Although the aggregate balance sheet for the household sector was strong and the unemployment rate was low, consumer sentiment had deteriorated, and households were reportedly becoming more cautious in their expenditure decisions in light of uncertainty about the economic outlook and the reduction in purchasing power induced by price rises, particularly increases in the prices of essentials such as food, housing, and transportation.",2015,1,64
205,"So that’s in the low 20s, and that’s post the May employment report.",2013,2,200
31,"Accordingly, considerable caution needed to be exercised in assessing the outlook for productivity and in relying on projections of the economy and prices, which necessarily embodied judgments about this outlook, in making monetary policy.",2022,2,31
671,"Participants continued to expect that, as the effects of transitory factors waned and labor market conditions strengthened further, inflation would stabilize around the Committee's 2 percent objective over the medium term.",1998,2,636
1103,"With energy price increases expected to slow next year, total PCE inflation was seen as likely to fall back in line with core inflation by the end of 2011, as in previous projections.",2020,2,1043
571,"Moreover, not all measures of core inflation had accelerated",2011,2,541
173,"Crude oil prices, though volatile, had not risen appreciably in recent months on balance, and a flattening in energy prices was beginning to damp headline inflation.",2016,2,167
335,How would that development affect the economy and monetary policy?,2007,2,326
653,"Price and capital controls, which might have been feasible a half century ago, would be very difficult to implement in today's more technologically advanced environment.",2002,2,632
513,"It is now generally recognized that price stability is a prerequisite for the efficient allocation of resources in our economy and, indeed, for fulfilling our ultimate mandate to promote maximum sustainable employment over time.",1999,1,496
618,"On average, over the period from November 2020 to January 2021, the fraction of prime-age women with children aged 6 to 17 who were out of the labor force for caregiving had increased by 2.4 percentage points from a year earlier, while for men the fraction had increased by about 0.6 percentage point.5 If not soon reversed, the decline in the participation rate for primeâ€‘age women could have scarring effects, with longer-term implications for household incomes and potential growth.6 Roughly 90 percent of the shortfall in private payroll employment relative to the pre-COVID level is concentrated in service-providing industries, with half of these service job losses in leisure and hospitality.",2017,0,598
444,"In terms of missing on inflation, policymakers' projections looked very much like most of the public's.",2021,2,431
120,"I mean, we—the—again, the relationship between slack in the economy and inflation is weak, has been weak.",2015,2,115
758,"The bottom line is that past performance, in several important dimensions, has been extraordinary and that prospects look favorable for continued expansion and relatively low inflation.",2021,0,736
809,"Staff Economic Outlook In the economic forecast prepared for the January FOMC meeting, the staff's projection for the growth in real gross domestic product (GDP) in the near term was revised down a bit.",2012,0,764
1012,"The vote encompassed approval of the paragraph below for inclusion in the press statement to be released shortly after the meeting: ""The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters are roughly equal.",2012,2,954
587,"My general point is that inflation is much too high, and the outlook for inflation remains significantly uncertain.",2021,1,569
679,"Participants generally agreed that the drag on U. S. economic activity from the appreciation of the dollar since the summer of 2014 and the slowdown in foreign economic growth, particularly in emerging market economies, was likely to continue to depress U. S. net exports for some time.",2008,0,644
1016,"With the economic outlook held constant, changes in the net demand for long-term securities have their largest effect on the term premium.",2022,2,984
77,An upside risk was that inflation could increase more than expected in an economy that was projected to move further above its potential.,2002,1,77
805,"The net effect could be steady, rising, or falling inflation--depending on whether productivity continues to accelerate and on how low the unemployment rate is driven in the process.",2005,2,782
575,"Moreover, the expected strength in aggregate demand would curb the extent of disinflation over time.",2002,2,545
207,"Critical though this issue is, it does not by itself capture the importance of productivity.",2020,2,204
135,"Because they cannot rule out the chance that some asset prices might correct more than anticipated, policymakers must consider how the economy might withstand such a correction.",2007,2,133
54,"Although the rate of pass-through from the higher prices of energy and other commodities to core consumer price inflation appears to have remained relatively low, the cumulative increases in energy and commodity prices have been large enough that they could account for some of the recent pickup in core inflation.",2004,1,53
841,"The Committee currently anticipates that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run. """,2013,0,792
104,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.",1999,1,101
31,"About the same time, Board staff developed the so-called P* (P-star) model, based on M2, which used the quantity theory of money and estimates of long-run potential output and velocity (the ratio of nominal income to money) to predict long-run inflation trends.",2004,2,30
979,What about the effects of a productivity shock on inflation?,2022,2,950
952,"The real federal funds rate probably was not greatly out of line with its appropriate level, and the rise in longer-term interest rates and the exchange rate meant that financial conditions were now exerting more restraint than earlier this year.",2011,1,900
468,"In this environment, America's prospects for economic growth will greatly depend on our capacity to develop and to apply new technology--a quest that inevitably will entail some risk-taking.",2019,2,453
439,"Inflation compensation for 2007 declined modestly, perhaps reflecting the further drop in spot energy prices, but was largely unchanged at longer maturities.",2004,2,421
921,"The large current account deficit was seen as a factor pointing to potential depreciation of the dollar over time, with adverse repercussions on domestic inflation albeit favorable effects on exports.",2010,1,871
658,Productivity and TechnologyLet me now turn from the overall economic outlook to productivity and technology developments.,2005,2,637
802,"The logic goes as follows: Easier monetary policy, for example, raises stock prices.",2005,2,779
436,"In particular, we may need additional public communications about the conditions that constitute substantial further progress since December toward our broad and inclusive definition of maximum employment.",2005,0,423
687,"Participants noted that the improved performance of investment suggested that the expansion was becoming more balanced, with strengthening business spending potentially offsetting some moderation in the growth of household spending from the elevated rates of recent years.",2011,2,652
527,"Labor force participation isn't growing as much as one would expect with the hot job market, but apparently it's growing enough to keep the job creation machine humming.",1998,2,510
595,"Nonetheless, employment is still 9.5 million below its pre-pandemic level for the economy as a whole.",1999,0,576
585,Most participants continued to see the risks to inflation as balanced.,2007,2,555
743,The Federal Reserve has a dual mandate from the Congress to pursue policies that aim to achieve and sustain maximum employment and price stability.,2007,1,721
561,Monetary policy has an ambiguous effect on trade imbalances.,1997,2,543
272,"and that given the downside risks to economic growth, an early exit could unnecessarily damp the ongoing economic recovery.",2008,0,263
280,"However, this shortfall partly reflected the earlier declines in energy prices and decreasing prices of non-energy imports, and some participants pointed out that, by some measures, the most recent monthly inflation readings had firmed a bit.",1998,0,269
273,"that longer-term inflation expectations were likely to remain anchored, partly because modest changes in labor costs would constrain inflation trends",2008,2,263
921,"To be sure, the prices of assets and the level of debt seem to reflect expectations of a benign economic environment--one in which policy will tighten only gradually, the economy will continue to strengthen and inflation will remain low, and the demand for houses and equities will remain solid.",2021,0,893
742,Reserve market conditions associated with this directive had been expected to be consistent with some moderation in the growth of M2 and M3 over coming months.,2012,2,702
614,"Of course, the basic problem in tackling the inflation of the 1970s is that we have one observation and many competing theories.",2002,1,594
495,"Inflation continued to climb in June, reaching 9.1 percent as measured by the consumer price index.",2005,1,479
508,"It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012.",2020,2,491
80,Any such rise in inflation expectations and associated upward pressure on inflation itself would likely prove costly to reverse.,2015,1,80
28,A soft labor market will keep a lid on the growth in the cost of employing workers.,2005,2,27
771,The dominant force of late appears to have been a significant increase in the structural rate of productivity growth.,2004,0,749
36,"After deteriorating further early in the period, foreign equity prices bounced back and credit spreads on emerging market bonds narrowed, in both cases returning to December levels in most countries.",2015,2,36
33,"Accordingly, in the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the Committee decided that a slightly higher or a slightly lower federal funds rate might be acceptable during the intermeeting period.",2022,2,33
321,also how far it will fall and if it will fall soon enough to avoid spurring a concerning rise in longer-term inflation expectations.,1998,1,312
164,overall consumer prices had been pushed up recently by sharp rises in energy prices.,2000,1,160
79,"But also we want to see inflation move up back to our 2 percent objective over the medium term, and so seeing above-trend growth and continuing tightness—greater tightness in labor and product markets—I think that will help us achieve our objective as well with respect to inflation.",2018,0,76
